line,direction,stop_number,distance,ulica_id,bus_stop_group,typ,bus_stop_platform
107,TO-SIE,15,5732,0813,7039,1,01
107,TO-SIE,16,6432,1405,7071,1,05
107,TO-SIE,17,7038,0326,7075,2,01
107,TO-SIE,18,7268,0326,7074,1,01
107,TO-SIE,19,7648,0326,7073,1,01
107,TO-SIE,20,8014,0326,3057,1,01
107,TO-SIE,21,8727,0326,3058,1,01
107,TO-SIE,22,9167,0306,3059,1,04
107,TO-SIE,23,9547,0232,3087,1,01
107,TO-SIE,24,9840,0232,3088,1,01
107,TO-SIE,25,10407,0126,3325,2,02
107,TO-SIE,26,10607,0326,3060,1,01
107,TO-SIE,27,11151,0815,3062,1,03
107,TO-SIE,28,11634,0815,3089,1,01
107,TO-SIE,29,11912,0815,3090,1,01
107,TO-SIE,30,12453,2044,3091,2,01
107,TO-SIE,31,13036,0103,3080,2,01
107,TO-SIE,32,13440,0103,3079,3,04
107,TX-BEE,1,0,0106,5157,3,03
107,TX-BEE,2,532,2035,5155,1,01
107,TX-BEE,3,852,1606,5154,1,03
107,TX-BEE,4,1192,1606,7082,1,03
107,TX-BEE,5,1555,1606,7024,1,01
107,TX-BEE,6,1943,0132,7099,1,01
107,TX-BEE,7,2248,0002,7016,1,03
107,TX-BEE,8,2852,1503,7015,1,01
107,TX-BEE,9,3115,1503,7014,1,01
107,TX-BEE,10,4091,0101,7013,1,15
107,TX-BEE,11,4371,1242,7033,1,03
107,TX-BEE,12,4592,1242,7034,1,01
107,TX-BEE,13,5054,1242,7035,1,03
107,TX-BEE,14,5350,1811,7038,1,03
107,TX-BEE,15,5732,0813,7039,1,01
107,TX-BEE,16,6432,1405,7071,1,05
107,TX-BEE,17,7038,0326,7075,2,01
107,TX-BEE,18,7268,0326,7074,1,01
107,TX-BEE,19,7648,0326,7073,1,01
107,TX-BEE,20,8014,0326,3057,1,01
107,TX-BEE,21,8727,0326,3058,1,01
107,TX-BEE,22,9167,0306,3059,1,04
107,TX-BEE,23,9547,0232,3087,1,01
107,TX-BEE,24,9840,0232,3088,1,01
107,TX-BEE,25,10333,0126,3325,4,01
107,TZ-BEE7,1,0,0126,3325,4,01
107,TZ-BEE7,2,4438,2513,R-07,6,99
107,TZ-ESP3,1,0,0106,5157,3,03
107,TZ-ESP3,2,6233,2002,R-13,6,99
107,TZ-SIE7,1,0,0103,3079,3,04
107,TZ-SIE7,2,7009,2513,R-07,6,99
108,TD-7LOS,1,0,2513,R-07,6,00
108,TD-7LOS,2,7758,2977,3071,5,53
108,TD-7PTK,1,0,2513,R-07,6,00
108,TD-7PTK,2,6140,0011,7040,3,06
108,TO-LOS,1,0,0011,7040,3,06
108,TO-LOS,2,90,0011,7040,1,02
108,TO-LOS,3,844,1907,7069,1,01
108,TO-LOS,4,1196,1907,7070,1,01
108,TO-LOS,5,1831,1509,7071,1,03
108,TO-LOS,6,2330,2009,7072,1,01
108,TO-LOS,7,2706,2009,7107,2,01
108,TO-LOS,8,2935,0326,7073,1,01
108,TO-LOS,9,3345,0206,3057,1,03
108,TO-LOS,10,4107,0206,3069,1,01
108,TO-LOS,11,4407,0206,3388,1,01
108,TO-LOS,12,4685,0206,3070,1,01
108,TO-LOS,13,5131,0806,3071,4,01
108,TO-LOS,14,5405,2977,3071,5,53
108,TP-PTK,1,0,2977,3071,5,53
108,TP-PTK,2,373,0206,3070,1,02
108,TP-PTK,3,673,0206,3388,1,02
108,TP-PTK,4,1058,0206,3069,1,02
108,TP-PTK,5,1843,0326,3057,1,02
108,TP-PTK,6,2320,2009,7073,1,04
108,TP-PTK,7,2856,1509,7072,1,02
108,TP-PTK,8,3441,1907,7071,1,04
108,TP-PTK,9,3766,1907,7070,1,02
108,TP-PTK,10,4446,1207,7069,1,04
108,TP-PTK,11,5276,0011,7040,3,06
108,TX-BAR,1,0,2977,3071,5,53
108,TX-BAR,2,373,0206,3070,1,02
108,TX-BAR,3,673,0206,3388,1,02
108,TX-BAR,4,1058,0206,3069,1,02
108,TX-BAR,5,1908,0326,3057,4,05
108,TX-PTK01,1,0,2977,3071,5,53
108,TX-PTK01,2,373,0206,3070,1,02
108,TX-PTK01,3,673,0206,3388,1,02
108,TX-PTK01,4,1058,0206,3069,1,02
108,TX-PTK01,5,1843,0326,3057,1,02
108,TX-PTK01,6,2320,2009,7073,1,04
108,TX-PTK01,7,2856,1509,7072,1,02
108,TX-PTK01,8,3441,1907,7071,1,04
108,TX-PTK01,9,3766,1907,7070,1,02
108,TX-PTK01,10,4446,1207,7069,1,04
108,TX-PTK01,11,5260,0107,7040,3,01
108,TZ-BAR7,1,0,0326,3057,4,05
108,TZ-BAR7,2,5588,2513,R-07,6,99
108,TZ-PTK7,1,0,0107,7040,4,01
108,TZ-PTK7,2,6206,2513,R-07,6,99
11,TD-1CMW,1,0,1501,R-01,6,00
11,TD-1CMW,2,630,2006,5038,5,03
11,TD-1CMW,3,1082,1204,5042,1,04
11,TD-1CMW,4,1780,1204,5043,1,04
11,TD-1CMW,5,2169,1204,5044,1,04
11,TD-1CMW,6,2939,2502,5009,1,04
11,TD-1CMW,7,3274,2502,5010,1,02
11,TD-1CMW,8,3692,2502,5011,3,05
11,TD-1NBM,1,0,1501,R-01,6,00
11,TD-1NBM,2,630,2006,5038,5,03
11,TD-1NBM,3,1082,1204,5042,1,04
11,TD-1NBM,4,1780,1204,5043,1,04
11,TD-1NBM,5,2169,1204,5044,1,04
11,TD-1NBM,6,2939,2502,5009,1,04
11,TD-1NBM,7,3274,2502,5010,1,02
11,TD-1NBM,8,3836,2502,5021,1,04
11,TD-1NBM,9,4270,1806,5001,1,04
11,TD-1NBM,10,4645,1806,5012,1,08
11,TD-1NBM,11,5297,1807,5057,1,04
11,TD-1NBM,12,5626,1807,5058,1,06
11,TD-1NBM,13,5940,1807,5059,1,04
11,TD-1NBM,14,6418,1807,5060,1,06
11,TD-1NBM,15,6901,1807,5034,1,08
11,TD-1NBM,16,7217,1807,5061,1,04
11,TD-1NBM,17,7735,1807,5077,1,04
11,TD-1NBM,18,8413,1807,5063,1,06
11,TD-1NBM,19,9004,1807,5064,1,06
11,TD-1NBM,20,9393,1807,5161,4,03
11,TD-1NBM,21,9880,1807,5161,5,07
11,TD-1SLC,1,0,1501,R-01,6,00
11,TD-1SLC,2,630,2006,5038,5,03
11,TD-1SLC,3,926,2006,5042,1,07
11,TD-1SLC,4,1642,1804,5041,1,03
11,TD-1SLC,5,1923,1804,5040,1,07
11,TD-1SLC,6,2657,1804,5039,1,03
11,TD-1SLC,7,3087,0110,7088,1,03
11,TD-1SLC,8,3578,0110,7002,1,09
11,TD-1SLC,9,4173,0302,7089,1,03
11,TD-1SLC,10,4483,0116,7090,1,03
11,TD-1SLC,11,4960,1602,7005,1,01
11,TD-1SLC,12,5208,1602,7006,1,03
11,TD-1SLC,13,5670,1503,7080,1,01
11,TD-1SLC,14,6065,1503,3001,1,05
11,TD-1SLC,15,6550,0819,3480,1,03
11,TD-1SLC,16,7517,0818,3026,1,05
11,TD-1SLC,17,8056,0818,3489,1,01
11,TD-1SLC,18,8567,0818,3058,3,75
11,TD-1SLC0,1,0,1501,R-01,6,00
11,TD-1SLC0,2,630,2006,5038,5,03
11,TD-1SLC0,3,926,2006,5042,1,07
11,TD-1SLC0,4,1642,1804,5041,1,03
11,TD-1SLC0,5,1923,1804,5040,1,07
11,TD-1SLC0,6,2657,1804,5039,1,03
11,TD-1SLC0,7,3087,0110,7088,1,03
11,TD-1SLC0,8,3578,0110,7002,1,09
11,TD-1SLC0,9,4173,0302,7089,1,03
11,TD-1SLC0,10,4483,0116,7090,1,03
11,TD-1SLC0,11,4960,1602,7005,1,01
11,TD-1SLC0,12,5208,1602,7006,1,03
11,TD-1SLC0,13,5670,1503,7080,1,01
11,TD-1SLC0,14,6065,1503,3001,1,05
11,TD-1SLC0,15,6550,0819,3480,1,03
11,TD-1SLC0,16,7517,0818,3026,1,05
11,TD-1SLC0,17,8056,0818,3489,1,01
11,TD-1SLC0,18,8567,0818,3058,3,76
11,TD-3CMW,1,0,2513,R-03,6,00
11,TD-3CMW,2,245,1205,3240,5,04
11,TD-3CMW,3,833,1205,3239,1,04
11,TD-3CMW,4,1228,1205,3238,1,04
11,TD-3CMW,5,1643,1205,3237,1,04
11,TD-3CMW,6,2016,0303,3286,1,04
11,TD-3CMW,7,2383,1903,3118,1,02
11,TD-3CMW,8,2859,0116,3228,1,04
11,TD-3CMW,9,3275,0116,7094,1,04
11,TD-3CMW,10,3708,0116,7093,1,04
11,TD-3CMW,11,4061,0116,7090,1,04
11,TD-3CMW,12,4387,0116,7089,1,04
11,TD-3CMW,13,5105,0110,7002,1,10
11,TD-3CMW,14,5737,1804,7088,1,08
11,TD-3CMW,15,6004,1804,5039,1,04
11,TD-3CMW,16,6736,1804,5040,1,08
11,TD-3CMW,17,7018,1804,5041,1,04
11,TD-3CMW,18,7760,1204,5042,1,04
11,TD-3CMW,19,8458,1204,5043,1,04
11,TD-3CMW,20,8847,1204,5044,1,04
11,TD-3CMW,21,9617,2502,5009,1,04
11,TD-3CMW,22,9952,2502,5010,1,02
11,TD-3CMW,23,10370,2502,5011,3,05
11,TD-3NBM,1,0,2513,R-03,6,00
11,TD-3NBM,2,245,1205,3240,5,04
11,TD-3NBM,3,833,1205,3239,1,04
11,TD-3NBM,4,1228,1205,3238,1,04
11,TD-3NBM,5,1643,1205,3237,1,04
11,TD-3NBM,6,2016,0303,3286,1,04
11,TD-3NBM,7,2383,1903,3118,1,02
11,TD-3NBM,8,2859,0116,3228,1,04
11,TD-3NBM,9,3275,0116,7094,1,04
11,TD-3NBM,10,3708,0116,7093,1,04
11,TD-3NBM,11,4061,0116,7090,1,04
11,TD-3NBM,12,4387,0116,7089,1,04
11,TD-3NBM,13,5105,0110,7002,1,10
11,TD-3NBM,14,5737,1804,7088,1,08
11,TD-3NBM,15,6004,1804,5039,1,04
11,TD-3NBM,16,6736,1804,5040,1,08
11,TD-3NBM,17,7018,1804,5041,1,04
11,TD-3NBM,18,7760,1204,5042,1,04
11,TD-3NBM,19,8458,1204,5043,1,04
11,TD-3NBM,20,8847,1204,5044,1,04
11,TD-3NBM,21,9617,2502,5009,1,04
11,TD-3NBM,22,9952,2502,5010,1,02
11,TD-3NBM,23,10514,2502,5021,1,04
11,TD-3NBM,24,10948,1806,5001,1,04
11,TD-3NBM,25,11323,1806,5012,1,08
11,TD-3NBM,26,11975,1807,5057,1,04
11,TD-3NBM,27,12304,1807,5058,1,06
11,TD-3NBM,28,12618,1807,5059,1,04
11,TD-3NBM,29,13096,1807,5060,1,06
11,TD-3NBM,30,13579,1807,5034,1,08
11,TD-3NBM,31,13895,1807,5061,1,04
11,TD-3NBM,32,14413,1807,5077,1,04
11,TD-3NBM,33,15091,1807,5063,1,06
11,TD-3NBM,34,15682,1807,5064,1,06
11,TD-3NBM,35,16071,1807,5161,4,03
11,TD-3NBM,36,16558,1807,5161,5,07
11,TD-3SLC,1,0,2513,R-03,6,00
11,TD-3SLC,2,240,2513,3240,5,07
11,TD-3SLC,3,496,2513,3116,1,03
11,TD-3SLC,4,790,2513,3115,1,03
11,TD-3SLC,5,1131,2513,3114,1,03
11,TD-3SLC,6,1656,2513,3007,1,05
11,TD-3SLC,7,1794,1801,3007,1,04
11,TD-3SLC,8,2205,1801,3006,1,06
11,TD-3SLC,9,2495,1801,3005,1,06
11,TD-3SLC,10,3118,1801,3004,1,04
11,TD-3SLC,11,3416,1801,3003,1,06
11,TD-3SLC,12,4136,0819,3480,1,03
11,TD-3SLC,13,5103,0818,3026,1,05
11,TD-3SLC,14,5642,0818,3489,1,01
11,TD-3SLC,15,6153,0818,3058,3,75
11,TD-3SLC0,1,0,2513,R-03,6,00
11,TD-3SLC0,2,240,2513,3240,5,07
11,TD-3SLC0,3,496,2513,3116,1,03
11,TD-3SLC0,4,790,2513,3115,1,03
11,TD-3SLC0,5,1131,2513,3114,1,03
11,TD-3SLC0,6,1656,2513,3007,1,05
11,TD-3SLC0,7,1794,1801,3007,1,04
11,TD-3SLC0,8,2205,1801,3006,1,06
11,TD-3SLC0,9,2495,1801,3005,1,06
11,TD-3SLC0,10,3118,1801,3004,1,04
11,TD-3SLC0,11,3416,1801,3003,1,06
11,TD-3SLC0,12,4136,0819,3480,1,03
11,TD-3SLC0,13,5103,0818,3026,1,05
11,TD-3SLC0,14,5642,0818,3489,1,01
11,TD-3SLC0,15,6153,0818,3058,3,76
11,TP-CMW,1,0,0818,3058,7,75
11,TP-CMW,2,1,0818,3058,5,05
11,TP-CMW,3,636,0818,3489,1,02
11,TP-CMW,4,1224,2010,3026,1,06
11,TP-CMW,5,2143,1801,3480,1,02
11,TP-CMW,6,2490,1503,3001,1,06
11,TP-CMW,7,3063,1503,7010,1,04
11,TP-CMW,8,3243,1602,7006,1,04
11,TP-CMW,9,3586,1602,7005,1,02
11,TP-CMW,10,3966,1602,7090,1,06
11,TP-CMW,11,4278,0116,7089,1,04
11,TP-CMW,12,4996,0110,7002,1,10
11,TP-CMW,13,5628,1804,7088,1,08
11,TP-CMW,14,5895,1804,5039,1,04
11,TP-CMW,15,6627,1804,5040,1,08
11,TP-CMW,16,6909,1804,5041,1,04
11,TP-CMW,17,7651,1204,5042,1,04
11,TP-CMW,18,8349,1204,5043,1,04
11,TP-CMW,19,8738,1204,5044,1,04
11,TP-CMW,20,9508,2502,5009,1,04
11,TP-CMW,21,9843,2502,5010,1,02
11,TP-CMW,22,10261,2502,5011,3,05
11,TP-NBM,1,0,0818,3058,7,75
11,TP-NBM,2,1,0818,3058,5,05
11,TP-NBM,3,636,0818,3489,1,02
11,TP-NBM,4,1224,2010,3026,1,06
11,TP-NBM,5,2143,1801,3480,1,02
11,TP-NBM,6,2490,1503,3001,1,06
11,TP-NBM,7,3063,1503,7010,1,04
11,TP-NBM,8,3243,1602,7006,1,04
11,TP-NBM,9,3586,1602,7005,1,02
11,TP-NBM,10,3966,1602,7090,1,06
11,TP-NBM,11,4278,0116,7089,1,04
11,TP-NBM,12,4996,0110,7002,1,10
11,TP-NBM,13,5628,1804,7088,1,08
11,TP-NBM,14,5895,1804,5039,1,04
11,TP-NBM,15,6627,1804,5040,1,08
11,TP-NBM,16,6909,1804,5041,1,04
11,TP-NBM,17,7651,1204,5042,1,04
11,TP-NBM,18,8349,1204,5043,1,04
11,TP-NBM,19,8738,1204,5044,1,04
11,TP-NBM,20,9508,2502,5009,1,04
11,TP-NBM,21,9843,2502,5010,1,02
11,TP-NBM,22,10405,2502,5021,1,04
11,TP-NBM,23,10839,1806,5001,1,04
11,TP-NBM,24,11214,1806,5012,1,08
11,TP-NBM,25,11866,1807,5057,1,04
11,TP-NBM,26,12195,1807,5058,1,06
11,TP-NBM,27,12509,1807,5059,1,04
11,TP-NBM,28,12987,1807,5060,1,06
11,TP-NBM,29,13470,1807,5034,1,08
11,TP-NBM,30,13786,1807,5061,1,04
11,TP-NBM,31,14304,1807,5077,1,04
11,TP-NBM,32,14982,1807,5063,1,06
11,TP-NBM,33,15573,1807,5064,1,06
11,TP-NBM,34,15962,1807,5161,4,03
11,TP-NBM,35,16449,1807,5161,5,07
11,TP-SLC,1,0,1807,5161,5,07
11,TP-SLC,2,210,1807,5161,1,04
11,TP-SLC,3,479,1807,5064,1,05
11,TP-SLC,4,1328,1807,5063,1,05
11,TP-SLC,5,1871,1807,5077,1,03
11,TP-SLC,6,2506,1807,5061,1,03
11,TP-SLC,7,2858,1807,5034,1,07
11,TP-SLC,8,3190,1807,5060,1,05
11,TP-SLC,9,3853,1807,5058,1,05
11,TP-SLC,10,4310,1807,5057,1,03
11,TP-SLC,11,4970,1806,5012,1,07
11,TP-SLC,12,5266,1806,5001,1,03
11,TP-SLC,13,5771,2502,5021,1,03
11,TP-SLC,14,6352,2502,5010,1,01
11,TP-SLC,15,6687,2502,5009,1,03
11,TP-SLC,16,7381,1204,5044,1,03
11,TP-SLC,17,7906,1204,5043,1,03
11,TP-SLC,18,8604,1204,5042,1,03
11,TP-SLC,19,9340,1804,5041,1,03
11,TP-SLC,20,9621,1804,5040,1,07
11,TP-SLC,21,10355,1804,5039,1,03
11,TP-SLC,22,10785,0110,7088,1,03
11,TP-SLC,23,11276,0110,7002,1,09
11,TP-SLC,24,11871,0302,7089,1,03
11,TP-SLC,25,12181,0116,7090,1,03
11,TP-SLC,26,12658,1602,7005,1,01
11,TP-SLC,27,12906,1602,7006,1,03
11,TP-SLC,28,13368,1503,7080,1,01
11,TP-SLC,29,13763,1503,3001,1,05
11,TP-SLC,30,14248,0819,3480,1,03
11,TP-SLC,31,15215,0818,3026,1,05
11,TP-SLC,32,15754,0818,3489,1,01
11,TP-SLC,33,16265,0818,3058,3,75
11,TP-SLCM,1,0,2502,5011,3,05
11,TP-SLCM,2,607,2502,5010,1,01
11,TP-SLCM,3,942,2502,5009,1,03
11,TP-SLCM,4,1636,1204,5044,1,03
11,TP-SLCM,5,2161,1204,5043,1,03
11,TP-SLCM,6,2859,1204,5042,1,03
11,TP-SLCM,7,3595,1804,5041,1,03
11,TP-SLCM,8,3876,1804,5040,1,07
11,TP-SLCM,9,4610,1804,5039,1,03
11,TP-SLCM,10,5040,0110,7088,1,03
11,TP-SLCM,11,5531,0110,7002,1,09
11,TP-SLCM,12,6126,0302,7089,1,03
11,TP-SLCM,13,6436,0116,7090,1,03
11,TP-SLCM,14,6913,1602,7005,1,01
11,TP-SLCM,15,7161,1602,7006,1,03
11,TP-SLCM,16,7623,1503,7080,1,01
11,TP-SLCM,17,8018,1503,3001,1,05
11,TP-SLCM,18,8503,0819,3480,1,03
11,TP-SLCM,19,9470,0818,3026,1,05
11,TP-SLCM,20,10009,0818,3489,1,01
11,TP-SLCM,21,10520,0818,3058,3,75
11,TX-CMW06,1,0,0818,3058,7,76
11,TX-CMW06,2,1,0818,3058,5,05
11,TX-CMW06,3,636,0818,3489,1,02
11,TX-CMW06,4,1224,2010,3026,1,06
11,TX-CMW06,5,2143,1801,3480,1,02
11,TX-CMW06,6,2490,1503,3001,1,06
11,TX-CMW06,7,3063,1503,7010,1,04
11,TX-CMW06,8,3243,1602,7006,1,04
11,TX-CMW06,9,3586,1602,7005,1,02
11,TX-CMW06,10,3966,1602,7090,1,06
11,TX-CMW06,11,4278,0116,7089,1,04
11,TX-CMW06,12,4996,0110,7002,1,10
11,TX-CMW06,13,5628,1804,7088,1,08
11,TX-CMW06,14,5895,1804,5039,1,04
11,TX-CMW06,15,6627,1804,5040,1,08
11,TX-CMW06,16,6909,1804,5041,1,04
11,TX-CMW06,17,7651,1204,5042,1,04
11,TX-CMW06,18,8349,1204,5043,1,04
11,TX-CMW06,19,8738,1204,5044,1,04
11,TX-CMW06,20,9508,2502,5009,1,04
11,TX-CMW06,21,9843,2502,5010,1,02
11,TX-CMW06,22,10261,2502,5011,3,05
11,TX-NBM06,1,0,0818,3058,7,76
11,TX-NBM06,2,1,0818,3058,5,05
11,TX-NBM06,3,636,0818,3489,1,02
11,TX-NBM06,4,1224,2010,3026,1,06
11,TX-NBM06,5,2143,1801,3480,1,02
11,TX-NBM06,6,2490,1503,3001,1,06
11,TX-NBM06,7,3063,1503,7010,1,04
11,TX-NBM06,8,3243,1602,7006,1,04
11,TX-NBM06,9,3586,1602,7005,1,02
11,TX-NBM06,10,3966,1602,7090,1,06
11,TX-NBM06,11,4278,0116,7089,1,04
11,TX-NBM06,12,4996,0110,7002,1,10
11,TX-NBM06,13,5628,1804,7088,1,08
11,TX-NBM06,14,5895,1804,5039,1,04
11,TX-NBM06,15,6627,1804,5040,1,08
11,TX-NBM06,16,6909,1804,5041,1,04
11,TX-NBM06,17,7651,1204,5042,1,04
11,TX-NBM06,18,8349,1204,5043,1,04
11,TX-NBM06,19,8738,1204,5044,1,04
11,TX-NBM06,20,9508,2502,5009,1,04
11,TX-NBM06,21,9843,2502,5010,1,02
11,TX-NBM06,22,10405,2502,5021,1,04
11,TX-NBM06,23,10839,1806,5001,1,04
11,TX-NBM06,24,11214,1806,5012,1,08
11,TX-NBM06,25,11866,1807,5057,1,04
11,TX-NBM06,26,12195,1807,5058,1,06
11,TX-NBM06,27,12509,1807,5059,1,04
11,TX-NBM06,28,12987,1807,5060,1,06
11,TX-NBM06,29,13470,1807,5034,1,08
11,TX-NBM06,30,13786,1807,5061,1,04
11,TX-NBM06,31,14304,1807,5077,1,04
11,TX-NBM06,32,14982,1807,5063,1,06
11,TX-NBM06,33,15573,1807,5064,1,06
11,TX-NBM06,34,15962,1807,5161,4,03
11,TX-NBM06,35,16449,1807,5161,5,07
11,TX-SLC06,1,0,1807,5161,5,07
11,TX-SLC06,2,210,1807,5161,1,04
11,TX-SLC06,3,479,1807,5064,1,05
11,TX-SLC06,4,1328,1807,5063,1,05
11,TX-SLC06,5,1871,1807,5077,1,03
11,TX-SLC06,6,2506,1807,5061,1,03
11,TX-SLC06,7,2858,1807,5034,1,07
11,TX-SLC06,8,3190,1807,5060,1,05
11,TX-SLC06,9,3853,1807,5058,1,05
11,TX-SLC06,10,4310,1807,5057,1,03
11,TX-SLC06,11,4970,1806,5012,1,07
11,TX-SLC06,12,5266,1806,5001,1,03
11,TX-SLC06,13,5771,2502,5021,1,03
11,TX-SLC06,14,6352,2502,5010,1,01
11,TX-SLC06,15,6687,2502,5009,1,03
11,TX-SLC06,16,7381,1204,5044,1,03
11,TX-SLC06,17,7906,1204,5043,1,03
11,TX-SLC06,18,8604,1204,5042,1,03
11,TX-SLC06,19,9340,1804,5041,1,03
11,TX-SLC06,20,9621,1804,5040,1,07
11,TX-SLC06,21,10355,1804,5039,1,03
11,TX-SLC06,22,10785,0110,7088,1,03
11,TX-SLC06,23,11276,0110,7002,1,09
11,TX-SLC06,24,11871,0302,7089,1,03
11,TX-SLC06,25,12181,0116,7090,1,03
11,TX-SLC06,26,12658,1602,7005,1,01
11,TX-SLC06,27,12906,1602,7006,1,03
11,TX-SLC06,28,13368,1503,7080,1,01
11,TX-SLC06,29,13763,1503,3001,1,05
11,TX-SLC06,30,14248,0819,3480,1,03
11,TX-SLC06,31,15215,0818,3026,1,05
11,TX-SLC06,32,15754,0818,3489,1,01
11,TX-SLC06,33,16265,0818,3058,3,76
11,TX-SLC76,1,0,2502,5011,3,05
11,TX-SLC76,2,607,2502,5010,1,01
11,TX-SLC76,3,942,2502,5009,1,03
11,TX-SLC76,4,1636,1204,5044,1,03
11,TX-SLC76,5,2161,1204,5043,1,03
11,TX-SLC76,6,2859,1204,5042,1,03
11,TX-SLC76,7,3595,1804,5041,1,03
11,TX-SLC76,8,3876,1804,5040,1,07
11,TX-SLC76,9,4610,1804,5039,1,03
11,TX-SLC76,10,5040,0110,7088,1,03
11,TX-SLC76,11,5531,0110,7002,1,09
11,TX-SLC76,12,6126,0302,7089,1,03
11,TX-SLC76,13,6436,0116,7090,1,03
11,TX-SLC76,14,6913,1602,7005,1,01
11,TX-SLC76,15,7161,1602,7006,1,03
11,TX-SLC76,16,7623,1503,7080,1,01
11,TX-SLC76,17,8018,1503,3001,1,05
11,TX-SLC76,18,8503,0819,3480,1,03
11,TX-SLC76,19,9470,0818,3026,1,05
11,TX-SLC76,20,10009,0818,3489,1,01
11,TX-SLC76,21,10520,0818,3058,3,76
11,TZ-CMW1,1,0,2502,5011,3,05
11,TZ-CMW1,2,607,2502,5010,1,01
11,TZ-CMW1,3,942,2502,5009,1,03
11,TZ-CMW1,4,1636,1204,5044,1,03
11,TZ-CMW1,5,2161,1204,5043,1,03
11,TZ-CMW1,6,2859,1204,5042,1,03
11,TZ-CMW1,7,3175,2006,5038,4,04
11,TZ-CMW1,8,3226,2006,R-01,6,99
11,TZ-CMW3,1,0,2502,5011,3,05
11,TZ-CMW3,2,607,2502,5010,1,01
11,TZ-CMW3,3,942,2502,5009,1,03
11,TZ-CMW3,4,1636,1204,5044,1,03
11,TZ-CMW3,5,2161,1204,5043,1,03
11,TZ-CMW3,6,2859,1204,5042,1,03
11,TZ-CMW3,7,3595,1804,5041,1,03
11,TZ-CMW3,8,3876,1804,5040,1,07
11,TZ-CMW3,9,4610,1804,5039,1,03
11,TZ-CMW3,10,5040,0110,7088,1,03
11,TZ-CMW3,11,5531,0110,7002,1,09
11,TZ-CMW3,12,6126,0302,7089,1,03
11,TZ-CMW3,13,6436,0116,7090,1,03
11,TZ-CMW3,14,6926,0116,7093,1,03
11,TZ-CMW3,15,7274,0116,7094,1,03
11,TZ-CMW3,16,7819,0116,3228,1,03
11,TZ-CMW3,17,8213,1903,3118,1,01
11,TZ-CMW3,18,8614,0303,3286,1,03
11,TZ-CMW3,19,8986,1205,3237,1,03
11,TZ-CMW3,20,9295,1205,3238,1,03
11,TZ-CMW3,21,9635,1205,3239,1,03
11,TZ-CMW3,22,10510,2513,3240,4,10
11,TZ-CMW3,23,10556,2513,R-03,6,99
11,TZ-NBM1,1,0,1807,5161,5,07
11,TZ-NBM1,2,210,1807,5161,1,04
11,TZ-NBM1,3,479,1807,5064,1,05
11,TZ-NBM1,4,1328,1807,5063,1,05
11,TZ-NBM1,5,1871,1807,5077,1,03
11,TZ-NBM1,6,2506,1807,5061,1,03
11,TZ-NBM1,7,2858,1807,5034,1,07
11,TZ-NBM1,8,3190,1807,5060,1,05
11,TZ-NBM1,9,3853,1807,5058,1,05
11,TZ-NBM1,10,4310,1807,5057,1,03
11,TZ-NBM1,11,4970,1806,5012,1,07
11,TZ-NBM1,12,5266,1806,5001,1,03
11,TZ-NBM1,13,5771,2502,5021,1,03
11,TZ-NBM1,14,6352,2502,5010,1,01
11,TZ-NBM1,15,6687,2502,5009,1,03
11,TZ-NBM1,16,7381,1204,5044,1,03
11,TZ-NBM1,17,7906,1204,5043,1,03
11,TZ-NBM1,18,8604,1204,5042,1,03
11,TZ-NBM1,19,8920,2006,5038,4,04
11,TZ-NBM1,20,8971,2006,R-01,6,99
11,TZ-NBM3,1,0,1807,5161,5,07
11,TZ-NBM3,2,210,1807,5161,1,04
11,TZ-NBM3,3,479,1807,5064,1,05
11,TZ-NBM3,4,1328,1807,5063,1,05
11,TZ-NBM3,5,1871,1807,5077,1,03
11,TZ-NBM3,6,2506,1807,5061,1,03
11,TZ-NBM3,7,2858,1807,5034,1,07
11,TZ-NBM3,8,3190,1807,5060,1,05
11,TZ-NBM3,9,3853,1807,5058,1,05
11,TZ-NBM3,10,4310,1807,5057,1,03
11,TZ-NBM3,11,4970,1806,5012,1,07
11,TZ-NBM3,12,5266,1806,5001,1,03
11,TZ-NBM3,13,5771,2502,5021,1,03
11,TZ-NBM3,14,6352,2502,5010,1,01
11,TZ-NBM3,15,6687,2502,5009,1,03
11,TZ-NBM3,16,7381,1204,5044,1,03
11,TZ-NBM3,17,7906,1204,5043,1,03
11,TZ-NBM3,18,8604,1204,5042,1,03
11,TZ-NBM3,19,9340,1804,5041,1,03
11,TZ-NBM3,20,9621,1804,5040,1,07
11,TZ-NBM3,21,10355,1804,5039,1,03
11,TZ-NBM3,22,10785,0110,7088,1,03
11,TZ-NBM3,23,11276,0110,7002,1,09
11,TZ-NBM3,24,11871,0302,7089,1,03
11,TZ-NBM3,25,12181,0116,7090,1,03
11,TZ-NBM3,26,12671,0116,7093,1,03
11,TZ-NBM3,27,13019,0116,7094,1,03
11,TZ-NBM3,28,13564,0116,3228,1,03
11,TZ-NBM3,29,13958,1903,3118,1,01
11,TZ-NBM3,30,14359,0303,3286,1,03
11,TZ-NBM3,31,14731,1205,3237,1,03
11,TZ-NBM3,32,15040,1205,3238,1,03
11,TZ-NBM3,33,15380,1205,3239,1,03
11,TZ-NBM3,34,16255,2513,3240,4,10
11,TZ-NBM3,35,16301,2513,R-03,6,99
11,TZ-SL306,1,0,0818,3058,7,76
11,TZ-SL306,2,1,0818,3058,5,05
